"variable","conditions","pulse","max_zscore","mean_z_score","max_value","mean_value","odorant","short_cond_names"
"13","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",-0.100539286249,-0.216631559830656,1.00087822744997,1.00145464984236,"water 3","DmOR43b_M_3"
"13","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",0.177463630702497,-0.175668631941992,1.00293021788733,1.00182943055687,"water 3","DmOR43b_M_3"
"14","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",0.393752001338832,0.294209277982281,1.00475420314587,1.00472298095044,"water 3","DmOR43b_M_3"
"14","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",-0.118643577259616,-0.149879295151231,1.00096295405249,1.00218113973701,"water 3","DmOR43b_M_3"
"14","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",0.167656261422347,-0.177809286098468,1.00308130567216,1.002072440934,"water 3","DmOR43b_M_3"
"15","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",1.23665773046615,0.374302627091674,1.01147131689027,1.00673792808774,"water 3","DmOR43b_M_3"
"15","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",0.73037319671989,-0.0897476046428531,1.00754596827244,1.00298710167238,"water 3","DmOR43b_M_3"
"15","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",0.00475410985421086,-0.298740435808446,1.00192006487259,1.00115643199405,"water 3","DmOR43b_M_3"
"16","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",0.201859531591844,0.276704246984614,1.00287569814798,1.00446996641188,"water 3","DmOR43b_M_3"
"16","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",-0.196024266410681,-0.177018960797551,0.999951589323798,1.00192993585373,"water 3","DmOR43b_M_3"
"16","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",0.260776165282772,-0.16772698496845,1.00330868549085,1.00277021407328,"water 3","DmOR43b_M_3"
"17","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",0.732196532741389,0.35944540971201,1.00733259408291,1.00624951692444,"water 3","DmOR43b_M_3"
"17","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",-0.0655030564595222,-0.106572021286926,1.0014438802172,1.00288677971006,"water 3","DmOR43b_M_3"
"17","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",0.00997241282718669,-0.273549754646934,1.00200104916717,1.00174063798508,"water 3","DmOR43b_M_3"
"18","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",0.439851815096989,0.407608052111,1.00537380433181,1.00706276287279,"water 3","DmOR43b_M_3"
"18","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",0.755928581679252,0.0339127091808574,1.00778472691913,1.00476437447547,"water 3","DmOR43b_M_3"
"18","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",0.0523732401494529,-0.246053776421673,1.00241825382254,1.00240300314271,"water 3","DmOR43b_M_3"
"1","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_1",3.2261361955442,1.16893707055284,1.06156296138094,1.04274970439609,"Pentyl acetate_e3","DmOR7a_F_3"
"1","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_2",2.21738446840363,0.446642635021109,1.04564292660908,1.03023052150973,"Pentyl acetate_e3","DmOR7a_F_3"
"1","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_3",1.79863409485432,0.450883840677301,1.03903424349283,1.02868065274244,"Pentyl acetate_e3","DmOR7a_F_3"
"2","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_1",2.19592604176434,0.31335776037263,1.02708439729093,1.01479263133846,"Pentyl acetate_e3","DmOR7a_F_3"
"2","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_2",2.13037352902194,0.382342018849771,1.0261901416552,1.01406295751705,"Pentyl acetate_e3","DmOR7a_F_3"
"2","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_3",3.75851301968076,1.06086529156931,1.04840092892112,1.03115737277821,"Pentyl acetate_e3","DmOR7a_F_3"
"3","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_1",6.07063478134185,1.56315497949993,1.04316012980552,1.02881997393463,"Pentyl acetate_e3","DmOR7a_F_3"
"3","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_2",6.26267155273194,1.16893552099281,1.04451791012534,1.02459027059701,"Pentyl acetate_e3","DmOR7a_F_3"
"3","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_3",5.56119918271864,0.824012841716851,1.03955820698095,1.02170425259245,"Pentyl acetate_e3","DmOR7a_F_3"
"4","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_1",2.5048858933371,0.507473624064995,1.04592531840345,1.0278793994813,"Pentyl acetate_e3","DmOR7a_F_3"
"4","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_2",3.65200593787332,1.27425096299518,1.06272478962768,1.0405924975478,"Pentyl acetate_e3","DmOR7a_F_3"
"4","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_3",2.11350410401458,0.480331289948253,1.04019356684116,1.03058369295368,"Pentyl acetate_e3","DmOR7a_F_3"
"5","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_1",9.92233590250881,1.94931102459444,1.08121040694188,1.04621469232593,"Pentyl acetate_e3","DmOR7a_F_3"
"5","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_2",7.3207335393014,0.454362459709178,1.06092236166476,1.03061784598442,"Pentyl acetate_e3","DmOR7a_F_3"
"5","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_3",4.83657802665835,0.752514759835698,1.04155020078858,1.02577680938095,"Pentyl acetate_e3","DmOR7a_F_3"
"6","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_1",8.2200440313729,2.05092305323773,1.06366361267889,1.03750229875725,"Pentyl acetate_e3","DmOR7a_F_3"
"6","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_2",6.78873935206569,1.15827533053411,1.05283594755775,1.02779432191102,"Pentyl acetate_e3","DmOR7a_F_3"
"6","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_3",4.88630169374817,0.855550071534634,1.03844421239758,1.02192035855689,"Pentyl acetate_e3","DmOR7a_F_3"
"7","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",5.11600304959908,1.01429255473789,1.03728896408179,1.0203634473919,"Pentyl acetate_e3","DmOR43a_M_3"
"7","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",3.55749657255297,0.374432359104558,1.02601417008239,1.01187167599227,"Pentyl acetate_e3","DmOR43a_M_3"
"7","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",4.23421236109165,0.879565453900456,1.0309097744474,1.01666414208081,"Pentyl acetate_e3","DmOR43a_M_3"
"8","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",4.5850114541645,0.963338292799394,1.03387341833623,1.01957587236789,"Pentyl acetate_e3","DmOR43a_M_3"
"8","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",3.06747116963757,0.31537308217355,1.02295723968006,1.01158353738386,"Pentyl acetate_e3","DmOR43a_M_3"
"8","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",3.75501764305229,0.804073564034107,1.02790299315675,1.01644527662479,"Pentyl acetate_e3","DmOR43a_M_3"
"9","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",6.50291382580806,1.05768245888309,1.04943507370973,1.024923464025,"Pentyl acetate_e3","DmOR43a_M_3"
"9","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",4.39387602019281,0.36001331565365,1.03378167351926,1.01527982482531,"Pentyl acetate_e3","DmOR43a_M_3"
"9","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",4.85853489415001,0.794304132201769,1.03723039847181,1.01811457073775,"Pentyl acetate_e3","DmOR43a_M_3"
"10","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",8.55660301980341,1.80358379983266,1.06336938325536,1.03146569013771,"Pentyl acetate_e3","DmOR43a_M_3"
"10","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",6.14551500292918,0.791230398162021,1.04446163489435,1.01728475218969,"Pentyl acetate_e3","DmOR43a_M_3"
"10","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",6.39451386486339,1.0714998734313,1.04641428357025,1.01910611740237,"Pentyl acetate_e3","DmOR43a_M_3"
"11","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",5.24800624094705,0.849194854608872,1.03936411325428,1.0198516919902,"Pentyl acetate_e3","DmOR43a_M_3"
"11","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",4.07365505252991,0.328843529196568,1.03076033338655,1.01352717285662,"Pentyl acetate_e3","DmOR43a_M_3"
"11","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",4.63691105941229,0.930684374485343,1.03488697858451,1.01778039232505,"Pentyl acetate_e3","DmOR43a_M_3"
"12","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",4.72618327664874,0.856777140720438,1.03919455616949,1.01885796696873,"Pentyl acetate_e3","DmOR43a_M_3"
"12","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",2.91930881506486,0.0811867847729701,1.02343368166935,1.00868518019765,"Pentyl acetate_e3","DmOR43a_M_3"
"12","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",3.9087091495133,0.905757721119707,1.03206395169263,1.01455335451454,"Pentyl acetate_e3","DmOR43a_M_3"
"13","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",2.62496920827033,0.545024076447362,1.01850555376193,1.0104186715122,"Pentyl acetate_e3","DmOR43b_M_3"
"13","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",1.96579575869672,0.118727638906598,1.01378134193953,1.00561623772925,"Pentyl acetate_e3","DmOR43b_M_3"
"13","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",2.52137723630082,0.595946289325859,1.01776312334548,1.01049484314968,"Pentyl acetate_e3","DmOR43b_M_3"
"14","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",2.77899835923422,0.52483327142138,1.01981117893724,1.01188458817425,"Pentyl acetate_e3","DmOR43b_M_3"
"14","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",1.84970093205366,0.166380769196435,1.01329680288021,1.00693726635944,"Pentyl acetate_e3","DmOR43b_M_3"
"14","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",2.36559154135024,0.434593145209701,1.01691319665786,1.0094616522147,"Pentyl acetate_e3","DmOR43b_M_3"
"15","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",7.09687103448458,1.23722564517974,1.04847951802701,1.02368656602058,"Pentyl acetate_e3","DmOR43b_M_3"
"15","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",5.87962682429987,1.09582343648403,1.0401917092142,1.01958803345109,"Pentyl acetate_e3","DmOR43b_M_3"
"15","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",5.20582079894625,0.76112686643393,1.03560398929052,1.01780157719441,"Pentyl acetate_e3","DmOR43b_M_3"
"16","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",6.57979142083732,1.20176514908818,1.04884914017833,1.0255538341054,"Pentyl acetate_e3","DmOR43b_M_3"
"16","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",4.85955725760666,0.466969393963769,1.03610673048863,1.0160101233561,"Pentyl acetate_e3","DmOR43b_M_3"
"16","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",5.11535512949158,1.04297014017925,1.03800151978592,1.02004874605577,"Pentyl acetate_e3","DmOR43b_M_3"
"17","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",6.3452015094468,1.31092103825474,1.04535611841577,1.02451855587865,"Pentyl acetate_e3","DmOR43b_M_3"
"17","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",4.59795622574927,0.572014817319017,1.03298132582386,1.0157798268674,"Pentyl acetate_e3","DmOR43b_M_3"
"17","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",4.57060432920775,0.813972703941961,1.03278760714575,1.01701841657439,"Pentyl acetate_e3","DmOR43b_M_3"
"18","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",7.4726048345065,1.68460142002067,1.0538190806308,1.02991116479281,"Pentyl acetate_e3","DmOR43b_M_3"
"18","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",5.1897977361409,0.591050513248482,1.03753350575129,1.01755794368737,"Pentyl acetate_e3","DmOR43b_M_3"
"18","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",5.20330472396153,0.893947542578095,1.03762986477423,1.01971515987232,"Pentyl acetate_e3","DmOR43b_M_3"
"1","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_1",0.262740100845072,0.137802429226196,1.00084254333412,1.00019184495266,"water 4","DmOR7a_F_3"
"1","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_2",1.38020433880216,1.01019286158348,1.0154940420875,1.01338017330034,"water 4","DmOR7a_F_3"
"1","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_3",-0.0375753757960737,-0.384143560575079,0.996904992867472,0.990897298271845,"water 4","DmOR7a_F_3"
"2","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_1",-0.24205899037203,-0.575692699769382,0.999126736576243,0.99650050663627,"water 4","DmOR7a_F_3"
"2","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_2",-0.040772640983698,-0.272789925727219,1.00174214277318,0.998171437005115,"water 4","DmOR7a_F_3"
"2","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_3",0.226800832285231,-0.884097497219694,1.00521884808504,0.985304760069161,"water 4","DmOR7a_F_3"
"3","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_1",0.181969607521972,-0.270852009920985,0.999805635528271,0.996632806082086,"water 4","DmOR7a_F_3"
"3","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_2",1.24753698210999,0.374052379098954,1.00831125400194,1.00411999944058,"water 4","DmOR7a_F_3"
"3","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_3",0.213699970557402,-0.19508749070088,1.00005891501903,0.995044028415193,"water 4","DmOR7a_F_3"
"4","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_1",0.185080676768247,-0.146463991267246,0.999812725101929,0.995869538372789,"water 4","DmOR7a_F_3"
"4","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_2",0.73879524888253,0.27580287843262,1.00410586711088,1.00219204736829,"water 4","DmOR7a_F_3"
"4","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_3",0.255373524581817,0.143622273796907,1.00035773004324,0.998331852610933,"water 4","DmOR7a_F_3"
"5","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_1",0.24768408175294,-6.27650814594163e-05,0.999849687963581,0.997092748049409,"water 4","DmOR7a_F_3"
"5","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_2",1.37138948665459,0.459042636977594,1.0097768464798,1.00418119138751,"water 4","DmOR7a_F_3"
"5","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_3",0.614133327657802,-0.222639118891488,1.00308701309913,0.992560409699174,"water 4","DmOR7a_F_3"
"6","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_1",0.131499698289836,-0.127386555719589,0.999490707115589,0.997976672184011,"water 4","DmOR7a_F_3"
"6","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_2",1.00816784826488,0.368188594529707,1.00655853327512,1.00359846212514,"water 4","DmOR7a_F_3"
"6","DmOR7a_ORCO_Transgene_Gal4_GCaMP7f_F_F_3","pic_3",0.270349238946843,-0.0407897172518199,1.00061013231168,0.996128716593186,"water 4","DmOR7a_F_3"
"7","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",0.0912041374287113,-0.273263557600009,0.999715331190796,0.997374258530738,"water 4","DmOR43a_M_3"
"7","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",1.23018156291818,0.407362524922032,1.00850054128634,1.00486845092796,"water 4","DmOR43a_M_3"
"7","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",0.39948288107584,0.00680832642666703,1.00209316017171,0.997340331026905,"water 4","DmOR43a_M_3"
"8","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",-0.0816118054914445,-0.0179479091217953,0.997981081862649,0.998645246974701,"water 4","DmOR43a_M_3"
"8","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",1.08207332703296,0.356556844724059,1.00661517548758,1.00326877781758,"water 4","DmOR43a_M_3"
"8","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",0.139769201082401,-0.0370064198358595,0.999623643311718,0.996209124790965,"water 4","DmOR43a_M_3"
"9","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",-0.0830991127043494,-0.169694446253742,0.998110944370968,0.997482720506656,"water 4","DmOR43a_M_3"
"9","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",1.59095419060758,0.656922721604989,1.01278620291738,1.00844260916185,"water 4","DmOR43a_M_3"
"9","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",0.186742271631975,-0.104930905085285,1.00047645571629,0.995850819870916,"water 4","DmOR43a_M_3"
"10","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",0.167339782735098,-0.273549318183757,0.999829520986769,0.99689549204664,"water 4","DmOR43a_M_3"
"10","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",1.52192255298561,0.313087846628431,1.01117591090123,1.00485329389781,"water 4","DmOR43a_M_3"
"10","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",0.229655541047714,-0.350922448289236,1.00035149639289,0.992852102644086,"water 4","DmOR43a_M_3"
"11","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",0.0513424098519484,-0.13348598809152,0.999801381298759,0.998559301475332,"water 4","DmOR43a_M_3"
"11","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",1.63939862495888,0.520928625453899,1.01278919818155,1.00706386023552,"water 4","DmOR43a_M_3"
"11","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",-0.0233179916844782,-0.231769265157813,0.999190775947181,0.995963935739928,"water 4","DmOR43a_M_3"
"12","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",2.6075203467376,0.0699334521914186,1.02227771161716,1.00614301692231,"water 4","DmOR43a_M_3"
"12","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",0.336491114254437,0.0958105361371982,1.00195245119836,1.00206896764505,"water 4","DmOR43a_M_3"
"12","DmOR43a_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",1.23643315926293,0.0711933323832979,1.01000675369918,0.999799697741057,"water 4","DmOR43a_M_3"
"13","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",-0.0619503047351872,-0.303113486484465,0.998666391506692,0.996047209205685,"water 4","DmOR43b_M_3"
"13","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",0.89962721968433,0.291251088052406,1.00606901180042,1.0033097406055,"water 4","DmOR43b_M_3"
"13","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",-0.0656717531177045,0.0723350376009707,0.998637742262488,0.998346325669294,"water 4","DmOR43b_M_3"
"14","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",0.106880583699928,-0.186574912530154,0.999162622578082,0.996252025646208,"water 4","DmOR43b_M_3"
"14","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",0.875410726543064,0.404553548229374,1.00510605889021,1.0031018928964,"water 4","DmOR43b_M_3"
"14","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",0.504736063463469,0.0190504658349166,1.00223944230653,0.996780995830282,"water 4","DmOR43b_M_3"
"15","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",0.168057980570943,-0.114681701030407,0.999812065107979,0.997998994164556,"water 4","DmOR43b_M_3"
"15","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",1.38504283636462,0.489787747994743,1.00921963475227,1.00535770161684,"water 4","DmOR43b_M_3"
"15","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",0.148041180205254,-0.209147712719339,0.99965733068988,0.994664380561687,"water 4","DmOR43b_M_3"
"16","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",0.0166975800488408,-0.302499726001736,0.998775851059719,0.996859825455444,"water 4","DmOR43b_M_3"
"16","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",1.34814195032695,0.381007585506138,1.00910539826675,1.00467724126986,"water 4","DmOR43b_M_3"
"16","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",0.34366419069544,0.00287758452052674,1.0013125075774,0.997494988881561,"water 4","DmOR43b_M_3"
"17","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",0.125047769383965,-0.19901787972123,0.999337281545641,0.996736151554612,"water 4","DmOR43b_M_3"
"17","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",1.24202253538548,0.358874638373696,1.00789505117402,1.00382377830816,"water 4","DmOR43b_M_3"
"17","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",0.423900564571302,-0.0288821789688979,1.00162696028491,0.995931458621592,"water 4","DmOR43b_M_3"
"18","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_1",0.397012498041627,-0.191121101188533,1.00146506306909,0.997346511129964,"water 4","DmOR43b_M_3"
"18","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_2",1.48049411198513,0.429722075403408,1.00983121756354,1.0049479693439,"water 4","DmOR43b_M_3"
"18","DmOR43b_ORCO_Transgene_Gal4_GCaMP7f_F_M_3","pic_3",0.370182672880283,-0.164164933609233,1.00125789530596,0.994683420113823,"water 4","DmOR43b_M_3"
